L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
L;(0.978, 1.272, -13.028);(0.993, 1.331, -13.041);0,062;(78.286, 22.104, 17.676);(50.859, 15.786, 10.615);0,9712422;(0.940, 0.266, 0.212);(0.937, 0.291, 0.195)
L;(0.978, 1.272, -13.028);(0.993, 1.331, -13.041);0,062;(78.286, 22.104, 17.676);(50.859, 15.786, 10.615);0,9712422;(0.940, 0.266, 0.212);(0.937, 0.291, 0.195)
L;(0.976, 1.265, -13.027);(0.993, 1.331, -13.041);0,070;(81.525, 22.821, 18.636);(50.859, 15.786, 10.615);0,9641588;(0.940, 0.263, 0.215);(0.937, 0.291, 0.195)
L;(0.976, 1.265, -13.027);(0.993, 1.331, -13.041);0,070;(81.525, 22.821, 18.636);(50.859, 15.786, 10.615);0,9641588;(0.940, 0.263, 0.215);(0.937, 0.291, 0.195)
L;(0.975, 1.261, -13.027);(0.993, 1.331, -13.041);0,073;(82.973, 25.204, 20.890);(50.859, 15.786, 10.615);0,9606591;(0.930, 0.283, 0.234);(0.937, 0.291, 0.195)
L;(0.975, 1.261, -13.027);(0.993, 1.331, -13.041);0,073;(82.973, 25.204, 20.890);(50.859, 15.786, 10.615);0,9606591;(0.930, 0.283, 0.234);(0.937, 0.291, 0.195)
L;(0.974, 1.257, -13.028);(0.993, 1.331, -13.041);0,077;(84.341, 29.659, 25.297);(50.859, 15.786, 10.615);0,9570838;(0.908, 0.319, 0.272);(0.937, 0.291, 0.195)
L;(0.973, 1.251, -13.028);(0.993, 1.331, -13.041);0,083;(87.411, 49.222, 44.971);(50.859, 15.786, 10.615);0,9482415;(0.795, 0.448, 0.409);(0.937, 0.291, 0.195)
L;(0.973, 1.251, -13.028);(0.993, 1.331, -13.041);0,083;(87.411, 49.222, 44.971);(50.859, 15.786, 10.615);0,9482415;(0.795, 0.448, 0.409);(0.937, 0.291, 0.195)
L;(0.972, 1.250, -13.028);(0.993, 1.331, -13.041);0,085;(87.605, 38.029, 33.711);(50.859, 15.786, 10.615);0,9484578;(0.865, 0.375, 0.333);(0.937, 0.291, 0.195)
L;(0.972, 1.250, -13.028);(0.993, 1.331, -13.041);0,085;(87.605, 38.029, 33.711);(50.859, 15.786, 10.615);0,9484578;(0.865, 0.375, 0.333);(0.937, 0.291, 0.195)
L;(0.972, 1.246, -13.028);(0.993, 1.331, -13.041);0,088;(89.009, 65.548, 61.274);(50.859, 15.786, 10.615);0,9440223;(0.704, 0.519, 0.485);(0.937, 0.291, 0.195)
L;(0.969, 1.238, -13.030);(0.993, 1.331, -13.041);0,096;(87.991, 198.004, 193.545);(50.859, 15.786, 10.615);0,9362029;(0.303, 0.682, 0.666);(0.937, 0.291, 0.195)
L;(0.969, 1.238, -13.030);(0.993, 1.331, -13.041);0,096;(87.991, 198.004, 193.545);(50.859, 15.786, 10.615);0,9362029;(0.303, 0.682, 0.666);(0.937, 0.291, 0.195)
L;(0.970, 1.234, -13.030);(0.993, 1.331, -13.041);0,100;(86.641, 201.368, 196.845);(50.859, 15.786, 10.615);0,9320453;(0.294, 0.683, 0.668);(0.937, 0.291, 0.195)
L;(0.970, 1.234, -13.030);(0.993, 1.331, -13.041);0,100;(86.641, 201.368, 196.845);(50.859, 15.786, 10.615);0,9320453;(0.294, 0.683, 0.668);(0.937, 0.291, 0.195)
L;(0.969, 1.230, -13.031);(0.993, 1.331, -13.041);0,104;(85.531, 202.317, 197.695);(50.859, 15.786, 10.615);0,9285351;(0.289, 0.685, 0.669);(0.937, 0.291, 0.195)
L;(0.969, 1.230, -13.031);(0.993, 1.331, -13.041);0,104;(85.531, 202.317, 197.695);(50.859, 15.786, 10.615);0,9285351;(0.289, 0.685, 0.669);(0.937, 0.291, 0.195)
L;(0.968, 1.227, -13.033);(0.993, 1.331, -13.041);0,107;(84.315, 197.648, 193.044);(50.859, 15.786, 10.615);0,9244609;(0.292, 0.684, 0.668);(0.937, 0.291, 0.195)
L;(0.968, 1.227, -13.033);(0.993, 1.331, -13.041);0,107;(84.315, 197.648, 193.044);(50.859, 15.786, 10.615);0,9244609;(0.292, 0.684, 0.668);(0.937, 0.291, 0.195)
L;(0.966, 1.223, -13.033);(0.993, 1.331, -13.041);0,111;(83.532, 200.276, 195.436);(50.859, 15.786, 10.615);0,9218922;(0.286, 0.686, 0.669);(0.937, 0.291, 0.195)
L;(0.966, 1.223, -13.033);(0.993, 1.331, -13.041);0,111;(83.532, 200.276, 195.436);(50.859, 15.786, 10.615);0,9218922;(0.286, 0.686, 0.669);(0.937, 0.291, 0.195)
L;(0.965, 1.220, -13.035);(0.993, 1.331, -13.041);0,114;(82.254, 199.380, 194.364);(50.859, 15.786, 10.615);0,9175003;(0.283, 0.687, 0.669);(0.937, 0.291, 0.195)
L;(0.965, 1.220, -13.035);(0.993, 1.331, -13.041);0,114;(82.254, 199.380, 194.364);(50.859, 15.786, 10.615);0,9175003;(0.283, 0.687, 0.669);(0.937, 0.291, 0.195)
L;(0.964, 1.214, -13.036);(0.993, 1.331, -13.041);0,121;(80.093, 201.738, 196.433);(50.859, 15.786, 10.615);0,9099405;(0.274, 0.689, 0.671);(0.937, 0.291, 0.195)
L;(0.964, 1.214, -13.036);(0.993, 1.331, -13.041);0,121;(80.093, 201.738, 196.433);(50.859, 15.786, 10.615);0,9099405;(0.274, 0.689, 0.671);(0.937, 0.291, 0.195)
L;(0.963, 1.212, -13.037);(0.993, 1.331, -13.041);0,123;(79.235, 201.057, 195.601);(50.859, 15.786, 10.615);0,9067793;(0.272, 0.690, 0.671);(0.937, 0.291, 0.195)
L;(0.961, 1.208, -13.040);(0.993, 1.331, -13.041);0,126;(77.697, 199.151, 193.551);(50.859, 15.786, 10.615);0,9009588;(0.269, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.961, 1.208, -13.040);(0.993, 1.331, -13.041);0,126;(77.697, 199.151, 193.551);(50.859, 15.786, 10.615);0,9009588;(0.269, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.962, 1.208, -13.040);(0.993, 1.331, -13.041);0,127;(78.051, 198.052, 192.648);(50.859, 15.786, 10.615);0,9022689;(0.272, 0.690, 0.671);(0.937, 0.291, 0.195)
L;(0.962, 1.208, -13.040);(0.993, 1.331, -13.041);0,127;(78.051, 198.052, 192.648);(50.859, 15.786, 10.615);0,9022689;(0.272, 0.690, 0.671);(0.937, 0.291, 0.195)
L;(0.962, 1.206, -13.041);(0.993, 1.331, -13.041);0,128;(77.760, 197.427, 192.098);(50.859, 15.786, 10.615);0,9011606;(0.272, 0.690, 0.671);(0.937, 0.291, 0.195)
L;(0.961, 1.202, -13.043);(0.993, 1.331, -13.041);0,132;(77.104, 198.008, 192.681);(50.859, 15.786, 10.615);0,8986804;(0.269, 0.690, 0.672);(0.937, 0.291, 0.195)
L;(0.961, 1.202, -13.043);(0.993, 1.331, -13.041);0,132;(77.104, 198.008, 192.681);(50.859, 15.786, 10.615);0,8986804;(0.269, 0.690, 0.672);(0.937, 0.291, 0.195)
L;(0.961, 1.201, -13.045);(0.993, 1.331, -13.041);0,133;(77.010, 197.687, 192.454);(50.859, 15.786, 10.615);0,8983123;(0.269, 0.690, 0.672);(0.937, 0.291, 0.195)
L;(0.961, 1.201, -13.045);(0.993, 1.331, -13.041);0,133;(77.010, 197.687, 192.454);(50.859, 15.786, 10.615);0,8983123;(0.269, 0.690, 0.672);(0.937, 0.291, 0.195)
L;(0.961, 1.199, -13.046);(0.993, 1.331, -13.041);0,135;(77.176, 198.138, 192.753);(50.859, 15.786, 10.615);0,8989543;(0.269, 0.690, 0.672);(0.937, 0.291, 0.195)
L;(0.961, 1.199, -13.046);(0.993, 1.331, -13.041);0,135;(77.176, 198.138, 192.753);(50.859, 15.786, 10.615);0,8989543;(0.269, 0.690, 0.672);(0.937, 0.291, 0.195)
L;(0.960, 1.197, -13.046);(0.993, 1.331, -13.041);0,138;(77.256, 199.259, 193.628);(50.859, 15.786, 10.615);0,8992849;(0.268, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.960, 1.197, -13.046);(0.993, 1.331, -13.041);0,138;(77.256, 199.259, 193.628);(50.859, 15.786, 10.615);0,8992849;(0.268, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.959, 1.195, -13.047);(0.993, 1.331, -13.041);0,140;(77.011, 198.474, 192.784);(50.859, 15.786, 10.615);0,898321;(0.268, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.959, 1.195, -13.047);(0.993, 1.331, -13.041);0,140;(77.011, 198.474, 192.784);(50.859, 15.786, 10.615);0,898321;(0.268, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.959, 1.194, -13.048);(0.993, 1.331, -13.041);0,141;(76.455, 197.300, 191.659);(50.859, 15.786, 10.615);0,896156;(0.268, 0.691, 0.671);(0.937, 0.291, 0.195)
L;(0.958, 1.191, -13.050);(0.993, 1.331, -13.041);0,144;(75.372, 196.967, 191.489);(50.859, 15.786, 10.615);0,8919256;(0.265, 0.691, 0.672);(0.937, 0.291, 0.195)
L;(0.958, 1.191, -13.050);(0.993, 1.331, -13.041);0,144;(75.372, 196.967, 191.489);(50.859, 15.786, 10.615);0,8919256;(0.265, 0.691, 0.672);(0.937, 0.291, 0.195)
L;(0.958, 1.192, -13.050);(0.993, 1.331, -13.041);0,143;(75.024, 195.874, 190.399);(50.859, 15.786, 10.615);0,8905405;(0.265, 0.691, 0.672);(0.937, 0.291, 0.195)
L;(0.958, 1.192, -13.050);(0.993, 1.331, -13.041);0,143;(75.024, 195.874, 190.399);(50.859, 15.786, 10.615);0,8905405;(0.265, 0.691, 0.672);(0.937, 0.291, 0.195)
L;(0.958, 1.190, -13.052);(0.993, 1.331, -13.041);0,146;(73.465, 195.804, 190.382);(50.859, 15.786, 10.615);0,8842704;(0.260, 0.692, 0.673);(0.937, 0.291, 0.195)
L;(0.958, 1.190, -13.052);(0.993, 1.331, -13.041);0,146;(73.465, 195.804, 190.382);(50.859, 15.786, 10.615);0,8842704;(0.260, 0.692, 0.673);(0.937, 0.291, 0.195)
L;(0.957, 1.188, -13.053);(0.993, 1.331, -13.041);0,148;(72.564, 197.246, 191.573);(50.859, 15.786, 10.615);0,8805757;(0.255, 0.694, 0.674);(0.937, 0.291, 0.195)
L;(0.957, 1.188, -13.053);(0.993, 1.331, -13.041);0,148;(72.564, 197.246, 191.573);(50.859, 15.786, 10.615);0,8805757;(0.255, 0.694, 0.674);(0.937, 0.291, 0.195)
L;(0.956, 1.186, -13.054);(0.993, 1.331, -13.041);0,150;(71.592, 197.802, 191.916);(50.859, 15.786, 10.615);0,8765252;(0.251, 0.695, 0.674);(0.937, 0.291, 0.195)
L;(0.956, 1.186, -13.054);(0.993, 1.331, -13.041);0,150;(71.592, 197.802, 191.916);(50.859, 15.786, 10.615);0,8765252;(0.251, 0.695, 0.674);(0.937, 0.291, 0.195)
L;(0.956, 1.185, -13.055);(0.993, 1.331, -13.041);0,151;(70.418, 197.056, 191.222);(50.859, 15.786, 10.615);0,871536;(0.248, 0.695, 0.675);(0.937, 0.291, 0.195)
L;(0.957, 1.183, -13.057);(0.993, 1.331, -13.041);0,153;(68.752, 196.326, 190.420);(50.859, 15.786, 10.615);0,8643072;(0.244, 0.696, 0.675);(0.937, 0.291, 0.195)
L;(0.957, 1.183, -13.057);(0.993, 1.331, -13.041);0,153;(68.752, 196.326, 190.420);(50.859, 15.786, 10.615);0,8643072;(0.244, 0.696, 0.675);(0.937, 0.291, 0.195)
L;(0.954, 1.182, -13.057);(0.993, 1.331, -13.041);0,154;(69.307, 197.521, 191.320);(50.859, 15.786, 10.615);0,8667281;(0.244, 0.697, 0.675);(0.937, 0.291, 0.195)
L;(0.954, 1.182, -13.057);(0.993, 1.331, -13.041);0,154;(69.307, 197.521, 191.320);(50.859, 15.786, 10.615);0,8667281;(0.244, 0.697, 0.675);(0.937, 0.291, 0.195)
L;(0.953, 1.180, -13.059);(0.993, 1.331, -13.041);0,157;(68.299, 197.571, 191.167);(50.859, 15.786, 10.615);0,8622892;(0.241, 0.697, 0.675);(0.937, 0.291, 0.195)
L;(0.953, 1.180, -13.059);(0.993, 1.331, -13.041);0,157;(68.299, 197.571, 191.167);(50.859, 15.786, 10.615);0,8622892;(0.241, 0.697, 0.675);(0.937, 0.291, 0.195)
L;(0.953, 1.178, -13.061);(0.993, 1.331, -13.041);0,159;(68.178, 198.206, 191.681);(50.859, 15.786, 10.615);0,8617589;(0.240, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.953, 1.178, -13.061);(0.993, 1.331, -13.041);0,159;(68.178, 198.206, 191.681);(50.859, 15.786, 10.615);0,8617589;(0.240, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.952, 1.177, -13.062);(0.993, 1.331, -13.041);0,160;(67.982, 198.243, 191.621);(50.859, 15.786, 10.615);0,8608804;(0.239, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.952, 1.175, -13.065);(0.993, 1.331, -13.041);0,163;(67.721, 198.440, 191.716);(50.859, 15.786, 10.615);0,8597156;(0.238, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.952, 1.175, -13.065);(0.993, 1.331, -13.041);0,163;(67.721, 198.440, 191.716);(50.859, 15.786, 10.615);0,8597156;(0.238, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.953, 1.174, -13.065);(0.993, 1.331, -13.041);0,164;(67.874, 198.677, 192.061);(50.859, 15.786, 10.615);0,8604186;(0.239, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.953, 1.174, -13.065);(0.993, 1.331, -13.041);0,164;(67.874, 198.677, 192.061);(50.859, 15.786, 10.615);0,8604186;(0.239, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.952, 1.172, -13.067);(0.993, 1.331, -13.041);0,166;(67.869, 198.467, 191.804);(50.859, 15.786, 10.615);0,8603804;(0.239, 0.698, 0.675);(0.937, 0.291, 0.195)
L;(0.950, 1.170, -13.069);(0.993, 1.331, -13.041);0,168;(67.332, 198.224, 191.402);(50.859, 15.786, 10.615);0,8579549;(0.237, 0.699, 0.675);(0.937, 0.291, 0.195)
L;(0.950, 1.170, -13.069);(0.993, 1.331, -13.041);0,168;(67.332, 198.224, 191.402);(50.859, 15.786, 10.615);0,8579549;(0.237, 0.699, 0.675);(0.937, 0.291, 0.195)
L;(0.951, 1.171, -13.069);(0.993, 1.331, -13.041);0,168;(66.966, 197.501, 190.839);(50.859, 15.786, 10.615);0,8563109;(0.237, 0.699, 0.675);(0.937, 0.291, 0.195)
L;(0.951, 1.171, -13.069);(0.993, 1.331, -13.041);0,168;(66.966, 197.501, 190.839);(50.859, 15.786, 10.615);0,8563109;(0.237, 0.699, 0.675);(0.937, 0.291, 0.195)
L;(0.952, 1.170, -13.072);(0.993, 1.331, -13.041);0,169;(65.734, 196.593, 190.034);(50.859, 15.786, 10.615);0,8507135;(0.234, 0.699, 0.676);(0.937, 0.291, 0.195)
L;(0.952, 1.170, -13.072);(0.993, 1.331, -13.041);0,169;(65.734, 196.593, 190.034);(50.859, 15.786, 10.615);0,8507134;(0.234, 0.699, 0.676);(0.937, 0.291, 0.195)
L;(0.951, 1.171, -13.074);(0.993, 1.331, -13.041);0,169;(64.778, 196.107, 189.470);(50.859, 15.786, 10.615);0,8462934;(0.231, 0.700, 0.676);(0.937, 0.291, 0.195)
L;(0.951, 1.171, -13.074);(0.993, 1.331, -13.041);0,169;(64.778, 196.107, 189.470);(50.859, 15.786, 10.615);0,8462934;(0.231, 0.700, 0.676);(0.937, 0.291, 0.195)
L;(0.951, 1.169, -13.075);(0.993, 1.331, -13.041);0,170;(64.008, 196.750, 189.925);(50.859, 15.786, 10.615);0,8426741;(0.228, 0.701, 0.676);(0.937, 0.291, 0.195)
L;(0.951, 1.169, -13.075);(0.993, 1.331, -13.041);0,170;(64.008, 196.750, 189.925);(50.859, 15.786, 10.615);0,8426741;(0.228, 0.701, 0.676);(0.937, 0.291, 0.195)
L;(0.950, 1.169, -13.077);(0.993, 1.331, -13.041);0,171;(63.154, 196.879, 189.961);(50.859, 15.786, 10.615);0,8386292;(0.225, 0.701, 0.677);(0.937, 0.291, 0.195)
L;(0.950, 1.167, -13.080);(0.993, 1.331, -13.041);0,174;(61.761, 196.988, 189.979);(50.859, 15.786, 10.615);0,8319334;(0.220, 0.702, 0.677);(0.937, 0.291, 0.195)
L;(0.950, 1.167, -13.080);(0.993, 1.331, -13.041);0,174;(61.761, 196.988, 189.979);(50.859, 15.786, 10.615);0,8319334;(0.220, 0.702, 0.677);(0.937, 0.291, 0.195)
L;(0.950, 1.168, -13.081);(0.993, 1.331, -13.041);0,173;(61.690, 196.569, 189.665);(50.859, 15.786, 10.615);0,8316063;(0.220, 0.702, 0.677);(0.937, 0.291, 0.195)
L;(0.950, 1.168, -13.081);(0.993, 1.331, -13.041);0,173;(61.690, 196.569, 189.665);(50.859, 15.786, 10.615);0,8316063;(0.220, 0.702, 0.677);(0.937, 0.291, 0.195)
L;(0.950, 1.167, -13.082);(0.993, 1.331, -13.041);0,174;(61.113, 196.756, 189.808);(50.859, 15.786, 10.615);0,8287947;(0.218, 0.702, 0.678);(0.937, 0.291, 0.195)
L;(0.950, 1.165, -13.087);(0.993, 1.331, -13.041);0,178;(60.010, 197.612, 190.172);(50.859, 15.786, 10.615);0,8233058;(0.214, 0.704, 0.677);(0.937, 0.291, 0.195)
L;(0.950, 1.165, -13.087);(0.993, 1.331, -13.041);0,178;(60.010, 197.612, 190.172);(50.859, 15.786, 10.615);0,8233058;(0.214, 0.704, 0.677);(0.937, 0.291, 0.195)
L;(0.949, 1.164, -13.089);(0.993, 1.331, -13.041);0,179;(59.399, 197.689, 189.884);(50.859, 15.786, 10.615);0,8202087;(0.212, 0.705, 0.677);(0.937, 0.291, 0.195)
L;(0.949, 1.164, -13.089);(0.993, 1.331, -13.041);0,179;(59.399, 197.689, 189.884);(50.859, 15.786, 10.615);0,8202087;(0.212, 0.705, 0.677);(0.937, 0.291, 0.195)
L;(0.948, 1.164, -13.091);(0.993, 1.331, -13.041);0,180;(58.702, 197.655, 189.491);(50.859, 15.786, 10.615);0,8166426;(0.210, 0.706, 0.677);(0.937, 0.291, 0.195)
L;(0.948, 1.164, -13.091);(0.993, 1.331, -13.041);0,180;(58.702, 197.655, 189.491);(50.859, 15.786, 10.615);0,8166426;(0.210, 0.706, 0.677);(0.937, 0.291, 0.195)
L;(0.947, 1.164, -13.093);(0.993, 1.331, -13.041);0,181;(57.840, 197.429, 189.096);(50.859, 15.786, 10.615);0,8122451;(0.207, 0.707, 0.677);(0.937, 0.291, 0.195)
L;(0.947, 1.164, -13.093);(0.993, 1.331, -13.041);0,181;(57.840, 197.429, 189.096);(50.859, 15.786, 10.615);0,8122451;(0.207, 0.707, 0.677);(0.937, 0.291, 0.195)
L;(0.947, 1.163, -13.096);(0.993, 1.331, -13.041);0,182;(57.036, 197.447, 188.922);(50.859, 15.786, 10.615);0,8080904;(0.204, 0.707, 0.677);(0.937, 0.291, 0.195)
L;(0.947, 1.163, -13.096);(0.993, 1.331, -13.041);0,182;(57.036, 197.447, 188.922);(50.859, 15.786, 10.615);0,8080904;(0.204, 0.707, 0.677);(0.937, 0.291, 0.195)
L;(0.946, 1.163, -13.097);(0.993, 1.331, -13.041);0,183;(56.118, 197.353, 188.752);(50.859, 15.786, 10.615);0,8033351;(0.201, 0.708, 0.677);(0.937, 0.291, 0.195)
L;(0.946, 1.163, -13.101);(0.993, 1.331, -13.041);0,184;(54.526, 197.323, 188.569);(50.859, 15.786, 10.615);0,7949579;(0.196, 0.709, 0.678);(0.937, 0.291, 0.195)
L;(0.946, 1.163, -13.101);(0.993, 1.331, -13.041);0,184;(54.526, 197.323, 188.569);(50.859, 15.786, 10.615);0,7949579;(0.196, 0.709, 0.678);(0.937, 0.291, 0.195)
L;(0.946, 1.163, -13.101);(0.993, 1.331, -13.041);0,184;(54.495, 197.481, 188.721);(50.859, 15.786, 10.615);0,7947918;(0.196, 0.709, 0.678);(0.937, 0.291, 0.195)
L;(0.946, 1.163, -13.101);(0.993, 1.331, -13.041);0,184;(54.495, 197.481, 188.721);(50.859, 15.786, 10.615);0,7947918;(0.196, 0.709, 0.678);(0.937, 0.291, 0.195)
L;(0.945, 1.163, -13.105);(0.993, 1.331, -13.041);0,186;(52.775, 197.511, 188.464);(50.859, 15.786, 10.615);0,7855294;(0.190, 0.710, 0.678);(0.937, 0.291, 0.195)
L;(0.945, 1.163, -13.105);(0.993, 1.331, -13.041);0,186;(52.775, 197.511, 188.464);(50.859, 15.786, 10.615);0,7855294;(0.190, 0.710, 0.678);(0.937, 0.291, 0.195)
L;(0.945, 1.165, -13.107);(0.993, 1.331, -13.041);0,185;(51.688, 197.168, 187.922);(50.859, 15.786, 10.615);0,7795894;(0.186, 0.711, 0.678);(0.937, 0.291, 0.195)
L;(0.945, 1.165, -13.107);(0.993, 1.331, -13.041);0,185;(51.688, 197.168, 187.922);(50.859, 15.786, 10.615);0,7795894;(0.186, 0.711, 0.678);(0.937, 0.291, 0.195)
L;(0.944, 1.165, -13.109);(0.993, 1.331, -13.041);0,186;(51.037, 197.221, 187.651);(50.859, 15.786, 10.615);0,7759299;(0.184, 0.712, 0.678);(0.937, 0.291, 0.195)
L;(0.944, 1.165, -13.109);(0.993, 1.331, -13.041);0,186;(51.037, 197.221, 187.651);(50.859, 15.786, 10.615);0,7759299;(0.184, 0.712, 0.678);(0.937, 0.291, 0.195)
L;(0.943, 1.166, -13.112);(0.993, 1.331, -13.041);0,187;(49.693, 197.423, 187.203);(50.859, 15.786, 10.615);0,7682883;(0.180, 0.714, 0.677);(0.937, 0.291, 0.195)
L;(0.943, 1.166, -13.112);(0.993, 1.331, -13.041);0,187;(49.693, 197.423, 187.203);(50.859, 15.786, 10.615);0,7682883;(0.180, 0.714, 0.677);(0.937, 0.291, 0.195)
L;(0.942, 1.166, -13.113);(0.993, 1.331, -13.041);0,187;(49.342, 197.536, 187.081);(50.859, 15.786, 10.615);0,7662499;(0.178, 0.714, 0.677);(0.937, 0.291, 0.195)
L;(0.942, 1.166, -13.113);(0.993, 1.331, -13.041);0,187;(49.342, 197.536, 187.081);(50.859, 15.786, 10.615);0,7662499;(0.178, 0.714, 0.677);(0.937, 0.291, 0.195)
L;(0.942, 1.166, -13.115);(0.993, 1.331, -13.041);0,188;(49.116, 197.842, 187.143);(50.859, 15.786, 10.615);0,7648882;(0.177, 0.715, 0.676);(0.937, 0.291, 0.195)
L;(0.941, 1.166, -13.117);(0.993, 1.331, -13.041);0,189;(48.435, 198.156, 187.215);(50.859, 15.786, 10.615);0,7609589;(0.175, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.941, 1.166, -13.117);(0.993, 1.331, -13.041);0,189;(48.435, 198.156, 187.215);(50.859, 15.786, 10.615);0,7609589;(0.175, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.941, 1.166, -13.117);(0.993, 1.331, -13.041);0,189;(48.773, 198.354, 187.404);(50.859, 15.786, 10.615);0,7628608;(0.176, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.941, 1.166, -13.117);(0.993, 1.331, -13.041);0,189;(48.773, 198.354, 187.404);(50.859, 15.786, 10.615);0,7628608;(0.176, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.118);(0.993, 1.331, -13.041);0,189;(48.817, 198.286, 187.348);(50.859, 15.786, 10.615);0,7631142;(0.176, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.119);(0.993, 1.331, -13.041);0,190;(48.969, 198.400, 187.177);(50.859, 15.786, 10.615);0,7638558;(0.177, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.119);(0.993, 1.331, -13.041);0,190;(48.969, 198.400, 187.177);(50.859, 15.786, 10.615);0,7638558;(0.177, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.119);(0.993, 1.331, -13.041);0,190;(49.184, 198.510, 187.286);(50.859, 15.786, 10.615);0,7650595;(0.177, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.119);(0.993, 1.331, -13.041);0,190;(49.184, 198.510, 187.286);(50.859, 15.786, 10.615);0,7650595;(0.177, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.165, -13.121);(0.993, 1.331, -13.041);0,191;(49.505, 198.936, 187.364);(50.859, 15.786, 10.615);0,7667031;(0.178, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.165, -13.121);(0.993, 1.331, -13.041);0,191;(49.505, 198.936, 187.364);(50.859, 15.786, 10.615);0,7667031;(0.178, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.165, -13.121);(0.993, 1.331, -13.041);0,191;(49.631, 198.909, 187.326);(50.859, 15.786, 10.615);0,7674017;(0.179, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.165, -13.121);(0.993, 1.331, -13.041);0,191;(49.631, 198.909, 187.326);(50.859, 15.786, 10.615);0,7674017;(0.179, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.121);(0.993, 1.331, -13.041);0,191;(49.634, 198.625, 187.158);(50.859, 15.786, 10.615);0,7674719;(0.179, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.120);(0.993, 1.331, -13.041);0,191;(49.560, 198.598, 187.146);(50.859, 15.786, 10.615);0,7670668;(0.179, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.166, -13.120);(0.993, 1.331, -13.041);0,191;(49.560, 198.598, 187.146);(50.859, 15.786, 10.615);0,7670668;(0.179, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.941, 1.167, -13.120);(0.993, 1.331, -13.041);0,189;(49.295, 198.138, 186.890);(50.859, 15.786, 10.615);0,7656786;(0.178, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.941, 1.167, -13.120);(0.993, 1.331, -13.041);0,189;(49.295, 198.138, 186.890);(50.859, 15.786, 10.615);0,7656786;(0.178, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.168, -13.120);(0.993, 1.331, -13.041);0,189;(49.140, 198.006, 186.732);(50.859, 15.786, 10.615);0,7647982;(0.178, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.168, -13.120);(0.993, 1.331, -13.041);0,189;(49.140, 198.006, 186.732);(50.859, 15.786, 10.615);0,7647982;(0.178, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.940, 1.169, -13.119);(0.993, 1.331, -13.041);0,187;(48.765, 197.731, 186.512);(50.859, 15.786, 10.615);0,762728;(0.177, 0.716, 0.675);(0.937, 0.291, 0.195)
L;(0.941, 1.170, -13.118);(0.993, 1.331, -13.041);0,185;(48.098, 197.159, 186.120);(50.859, 15.786, 10.615);0,7590538;(0.175, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.941, 1.170, -13.118);(0.993, 1.331, -13.041);0,185;(48.098, 197.159, 186.120);(50.859, 15.786, 10.615);0,7590538;(0.175, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.941, 1.170, -13.118);(0.993, 1.331, -13.041);0,185;(48.098, 197.159, 186.120);(50.859, 15.786, 10.615);0,7590538;(0.175, 0.716, 0.676);(0.937, 0.291, 0.195)
L;(0.939, 1.171, -13.117);(0.993, 1.331, -13.041);0,185;(48.141, 197.323, 186.007);(50.859, 15.786, 10.615);0,759187;(0.175, 0.716, 0.675);(0.937, 0.291, 0.195)
